category,city,title,text,county,date,link,press
,,"Pisica, „jungla“ de 29 de hectare de la Dunăre, colţul de rai unic în România. Ostrovul de basm care îţi taie răsuflarea","Ostrovul Pisica sau Trămşani este unul dintre cele mai frumoase locuri 
din judeţul Călăraşi, un colţ de rai, o adevărată „junglă“ în care îşi 
găsesc refugiul specii de păsări şi animale rare.",Călăraşi,04-08-16,http://adevarul.ro/locale/calarasi/pisica-jungla-29-hectare-dunare-coltul-rai-unic-romania-ostrovul-basm-taie-rasuflarea-1_56f290345ab6550cb824ee42/index.html,Adevarul
,,"Un camion încărcat cu 24 tone de grâu s-a aprins pe A2. O defecţiune, cauza probabilă a incendiului","O defecţiune la semiremorca unui autocamion încărcat cu 24 tone de grâu a
 pus pompierii pe jar. Militarii au intervenit de urgenţă pe A2 după ce 
au fost alertaţi că autovehiculul a luat foc.",Călăraşi,04-07-16,http://adevarul.ro/locale/calarasi/un-camion-incarcat-24-tone-grau-s-a-aprins-a2-defectiune-cauza-probabila-incendiului-1_5706276a5ab6550cb8ba12c5/index.html,Adevarul
,,Alertă meteo de furtuni violente în toată ţara. Ce fenomene extreme se anunţă şi în ce zone va ploua torenţial,"După temperaturi de vară autentică, vremea se schimbă radical. În 
următoarele ore, toată ţara va fi spulberată de furtuni şi ploi 
torenţiale, însoţite în unele regiuni de grindină şi descărcări 
electrice. Vremea rea ţine până luni seară.",Călăraşi,04-08-16,http://adevarul.ro/locale/calarasi/alerta-meteo-furtuni-violente-tara-fenomene-extreme-anunta-zone-ploua-torential-1_5707879d5ab6550cb8c201ae/index.html,Adevarul
,,Cooperare. Schimb de experienţă între poliţiştii de acţiuni speciale români şi bulgari,"Schimb de experienţă româno-bulgar la Călărşai. Mascaţii de la 
intervenţii Rapide s-au antrenat cot la cot cu colegii lor de peste 
Dunăre. Poliţişti de la Silistra au venit la Călăraşi pentru un schimb 
de experienţă, desfăşurând pe 7 aprilie o demostraţie comună pentru acţiuni speciale (intervenţie rapidă).",Călăraşi,04-08-16,http://adevarul.ro/locale/calarasi/cooperare-schimb-experienta-politistii-actiuni-speciale-romani-bulgari-1_57078e315ab6550cb8c23256/index.html,Adevarul
,,Misiune dificilă pentru SMURD Vâlcea: zeci de oameni au ajutat la transportul unui bolnav de 350 de kilograme,"Vâlceanului  care cântăreşte aproximativ 350 de kilograme i s-a făcut rău în această dimineaţă, rudele solicitând ajutor la numărul de urgenţă 112.",Râmnicu Vâlcea,04-07-16,http://adevarul.ro/locale/ramnicu-valcea/misiune-dificila-smurd-valcea-zeci-oameni-ajutat-transportul-unui-bolnav-350-kilograme-1_570654665ab6550cb8bb3e62/index.html,Adevarul
,,"Şapte reţete simple pe bază de cartofi, de la găluşte cu bulion până la omletă",Reţetele sunt extrem de simple şi pot fi pregătite inclusiv de persoanele care nu petrec prea mult timp în bucătărie. Unele dintre acestea pot fi pregătite şi de cei care ţin post.,Râmnicu Vâlcea,04-07-16,http://adevarul.ro/locale/ramnicu-valcea/Sapte-retete-simple-baza-cartofi-galuste-bulion-omleta-1_570524275ab6550cb8af78de/index.html,Adevarul
,,"Părintele Ilarion Argatu, despre cum ne alimentăm ca să fim sănătoşi: „A 
mânca o ceapă sau usturoi înseamnă a-ţi curge lacrimi. Cei bogaţi se
 feresc de aceasta”","Părintele Ilarion Argatu, duhovnic de seamă al ţării, nu i-a învăţat pe 
credincioşi doar cum să se roage ca să fie mântuiţi, ci şi ce să mănânce
 pentru a fi sănătoşi. Preotul vorbeşte într-una dintre lucrările sale 
despre cât de importantă este alimentaţia originală, explicând de ce 
trebuie să ne hrănim cu ceapă, usturoi, morcov, praz, varza şi fructe.",Călăraşi,04-10-16,http://adevarul.ro/locale/calarasi/parintele-ilarion-argatu-despre-alimentam-sanatosi-a-manca-ceapa-usturoi-inseamna-a-ti-curge-lacrimi-cei-bogati-se-feresc-aceasta-1_566ebaa97d919ed50e3754d8/index.html,Adevarul
,,Cât de mari trebuie să fie sarmalele şi de ce se fierb în vin. Secretul umpluturii după o reţetă de la Păstorel Teodoreanu,"Gurmand înrăit şi iubitor de licori bahice, Păstorel Teodoreanu, 
nonconformistul boem, a fost un nelipsit al cârciumilor, cu un chef de 
viaţă şi un umor ieşite din comun.  Avocat, scriitor, cunoscut 
epigramist, Păstorel a rămas în literatură română prin epigramele sale.",Călăraşi,04-09-16,http://adevarul.ro/locale/calarasi/cat-mari-trebuie-sarmalele-fierb-vin-secretul-umpluturii-reteta-pastorel-teodoreanu-1_56b361525ab6550cb872f57d/index.html,Adevarul
,,Politologul cu plete care vrea să devină primarul oraşului Slobozia: „Nu sunt interesat să stau la birou şi să iau un salariu“,"Absolvent de Ştiinţe Politice şi bursier la Paris, Vlad Costea, un tânăr de 24 de ani, îşi doreşte să devină primarul Sloboziei. El este cel mai tânăr candidat la această funcţie din istoria postdecembristă a Bărăganului şi are nevoie de 1.000 de semnături pentru a intra în cursa electorală.",Slobozia,04-01-16,http://adevarul.ro/locale/slobozia/politologul-plete-vrea-devina-primarul-orasului-slobozia-nu-interesat-stau-birou-iau-salariu-1_56fe6c8e5ab6550cb876c23c/index.html,Adevarul
,,"Cum să ţii hoţii la distanţă. Campania preventivă ""Neglijenţa, invitaţie deschisă la furt"",  lansată şi în Bărăgan","O nouă campanie naţională, „Neglijenţa, invitaţie deschisă la furt”,
 a fost lansată şi la Călăraşi, printr-o acţiune de informare cu privire
 la modalităţile de prevenire a furturilor din locuinţe, desfăşurată de 
poliţişti în Piaţa „Big”.",Călăraşi,04-10-16,http://adevarul.ro/locale/calarasi/cum-tii-hotii-distanta-campania-preventiva-neglijenta-invitatie-deschisa-furt--lansata-baragan-1_5707efa95ab6550cb8c4af5d/index.html,Adevarul
,,Fosta corporatistă care sculptează în lână. S-a apucat de afacere după ce a rămas fără loc de muncă,"Florica Dinu (48 de ani), o fostă corporatistă, a reuşit să ridice prelucrarea lânei la rang de artă. Prin tradiţionalul obicei al împâslitului firelor ea face bijuterii, jucării şi obiecte decorative.",Slobozia,03-29-16,http://adevarul.ro/locale/slobozia/fosta-corporatista-sculpteaza-lana-s-a-apucat-afacere-ramas-loc-munca-1_56fa7b065ab6550cb85a7e9e/index.html,Adevarul
,,Grav accident rutier în Ialomiţa. Patru persoane au ajuns cu maşina în apele unui râu,"Patru persoane au fost rănite în această dimineaţă, după ce maşina în care se aflau a plonjat în apele râului Sărata din judeţul Ialomiţa. Accidentul rutier s-a petrecut pe raza comunei Bărbuleşti.",Slobozia,03-28-16,http://adevarul.ro/locale/slobozia/grav-accident-rutier-ialomita-patru-persoane-ajuns-masina-apele-unui-rau-1_56f8e26d5ab6550cb84ed6e5/index.html,Adevarul
,,"Sute de oameni din Ialomiţa, obligaţi să bea apă contaminată cu amoniu, din instalaţii fără autorizaţie sanitară","Un raport al Direcţiei de Sănătate Publică Ialomiţa scoate în evidenţă faptul că mai bine de jumătate din staţiile de apă din judeţ funcţionează fără autorizaţii sanitare. La robinete curge apă cu amoniu, nitriţi şi nitraţi.",Slobozia,04-04-16,http://adevarul.ro/locale/slobozia/sute-oameni-ialomita-obligati-bea-apa-contaminata-amoniu-instalatii-autorizatie-sanitara-1_570262b15ab6550cb894f05e/index.html,Adevarul
,,Cum afectează Postul Mare sănătatea. Alimente care trebuie consumate pentru a nu deregla echilibrul organismului,Medicii susţin faptul că schimbarea meniului poate produce dezechilibre în organism. Nutriţioniştii vin cu diete salvatoare pentru a-i feri de boli pe oamenii predispuşi la boli.,Slobozia,04-05-16,http://adevarul.ro/locale/slobozia/cum-afecteaza-postul-mare-sanatatea-alimente-trebuie-consumate-nu-deregla-echilibrul-organismului-1_570266e15ab6550cb8950dff/index.html,Adevarul
,,Scene de coşmar într-un apartament din Urziceni. O fetiţă de 12 ani a văzut cum tatăl său i-a înjunghiat mama cu un cuţit,"O crimă oribilă s-a petrecut noaptea trecută la Urziceni, într-un apartament. În urma unor discuţii contradictorii cu soţia, un bărbat a pus mâna pe un cuţit şi şi-a înjunghiat victima. Femea a murit câteva minute mai târziu la spital. Întreaga scenă s-a petrecut sub ochii unuia dintre cei doi copii ai cuplului, o fetiţă de 12 ani.",Slobozia,04-06-16,http://adevarul.ro/locale/slobozia/sotie-omorata-sot-intr-un-apartament-urziceni-barbatul-chemat-audieri-1_5704a6b85ab6550cb8a9d694/index.html,Adevarul
,,Unde se trage linia între narcisism şi iubirea de sine. Psiholog: „«Cine sunt eu?» e marea angoasă a omului modern“,"Expresia „iubirea de sine” are o încărcătură foarte profundă, sunt de părere psihologii. Specialiştii explică faptul că ea se referă de fapt la adevărata identitate psiho-socială a unei persoane.",Slobozia,04-08-16,http://adevarul.ro/locale/slobozia/unde-trage-linia-narcisism-iubirea-sine-psiholog-cine--e-marea-angoasa-omului-modern-1_57066e8d5ab6550cb8bbd9db/index.html,Adevarul
,,"Pedeapsă cu suspendare pentru Valentin Băcanu, viceprimarul Sloboziei. Sentinţa nu este definitivă","Judecat într-un dosar de instigare la fals intelectual, Valentin Băcanu a primit ieri condamnarea pe fond la Judecătoria Lehliu. El poate face recurs în 10 zile de la comunicare. Magistraţii l-au condamnat la 2 luni de închisoare cu suspendare.",Slobozia,04-01-16,http://adevarul.ro/locale/slobozia/pedeapsa-suspendare-valentin-bacanu-viceprimarul-sloboziei-sentinta-nu-definitiva-1_56fe74715ab6550cb876fc13/index.html,Adevarul
,,Carnea de miel se vinde doar în carmangerii. Autorităţile nu deschid puncte de sacrificare în pieţe,"Călărăşenii vor găsi în acest an carne de miel doar în carmangerii sau 
acasă la ciobani. În oraş, Serviciul Public Pieţe şi Oboare nu va 
amenaja spaţii speciale pentru comercializare deoarece nu dispune de 
condiţiile necesare impuse de lege.",Călăraşi,04-10-16,http://adevarul.ro/locale/calarasi/carnea-miel-vinde-doar-carmangerii-autoritatile-nu-deschid-puncte-sacrificare-piete-1_5709ffc65ab6550cb8d1f98c/index.html,Adevarul
,,Teatru religios într-o şcoală din Bărăgan. Povestea elevilor care dau viaţă personajelor din Biblie,"De câteva luni, la şcoala din localitatea ialomiţeană Scânteia personajele biblice prind viaţă cu ajutorul unui grup de elevi. Micuţii fac parte dintr-o trupă de teatru religios, coordonată de profesoara lor de religie.",Slobozia,04-06-16,http://adevarul.ro/locale/slobozia/teatru-religios-intr-o-scoala-baragan-povestea-elevilor-dau-viata-personajelor-biblie-1_5704f51e5ab6550cb8ada80d/index.html,Adevarul
,,Meşterul Manole din Bărăgan şi curtea plină cu domnitori abandonaţi: „L-au comandat pe Matei Basarab acum 16 ani. Cred că aici rămâne pentru totdeauna“,"Curtea
sculptorului ialomiţean Gabriel Manole, din localitatea Perieţi (judeţul
Ialomiţa), îi adăposteşte pe voievozii Matei Basarab şi Mihai Viteazul. Este
vorba despre statuile acestora, comandate de autorităţile locale din Slobozia
cu ani în urmă, însă abandonate mai apoi.",Slobozia,04-03-16,http://adevarul.ro/locale/slobozia/mesterul-manole-baragan-curtea-plina-domnitori-abandonati-l-au-comandat-matei-basarab-16-ani-cred-ramane-totdeauna-1_5700f58e5ab6550cb887f7e9/index.html,Adevarul
,,Avocat din Constanţa despăgubit de CEDO cu aproape 12.000 de euro. Curtea i-a dat dreptate în litigiul cu un poliţist,Avocatul constănţean Ionuţ Cazan a primit despăgubire de 11.700 de la CEDO pentru că autorităţile româneşti nu au făcut o anchetă corespunzătoare după ce omul legii a fost agresat de un poliţist.,Constanţa,04-05-16,http://adevarul.ro/locale/constanta/avocat-constanta-despagubit-cedo-aproape-12000-euro-curtea-i-a-dat-dreptate-litigiul-politist-1_5703d93f5ab6550cb8a08be2/index.html,Adevarul
,,Focuri de armă la palatele ţiganilor din Ţăndărei. „Argeş” l-a împuşcat cu pistolul pe „Mărar”,S-au tras focuri de armă la palatele ţigăneşti din Ţăndărei. Un tânăr de 29 de ani a fost rănit după ce prietenul de pahar l-a împuşcat în picioare cu un pistol. Agresorul avea însă alte probleme. El era urmărit internaţional pentru furturi comise în Germania şi a ajuns în faţa judecătorilor cu propunere de arestare preventivă.,Slobozia,04-08-16,http://adevarul.ro/locale/slobozia/focuri-arma-palatele-tiganilor-Tandarei-arges-l-a-impuscat-pistolul-marar-1_5707e1855ab6550cb8c44fb0/index.html,Adevarul
,,"Camera de Comerţ, Industrie şi Agricultură Brăila şi-a votat conducerea","Adunarea Generală a Camerei de Comerţ Brăila s-a întrunit, joi, 7 
aprilie, în Sala Mare a Prefecturii Brăila, pentru alegerea Colegiului de Conducere şi preşedintelui. Pe ordinea de zi au mai 
figurat şi alte puncte, cum ar fi prezentarea raportului de activitate 
al Colegiului, execuţia bugetară pe anul trecut, raportul 
cenzorilor, precum şi expunerea planurilor de investiţii şi obiectivele 
propuse pentru următoarea perioadă.",Brăila,04-08-16,http://adevarul.ro/locale/braila/camera-comert-industrie-agricultura-braila-si-a-votat-conducerea-1_570778865ab6550cb8c18c45/index.html,Adevarul
,,Târg pentru nunţi la Constanţa. Oferte pentru toate gusturile şi buzunarele,"Camera de Comerţ, Industrie, Navigaţie şi Agricultură Constanţa organizează, în perioada 08 – 10 aprilie 2016, la Pavilionul Expoziţional din Mamaia, cea de-a XIII-a ediţie a Târgului pentru Nunţi.",Constanţa,04-06-16,http://adevarul.ro/locale/constanta/targ-nunti-constanta-oferte-gusturile-buzunarele-1_5704e3c95ab6550cb8acf749/index.html,Adevarul
,,"Litoralul românesc şi Delta Dunării, promovate la târgul de turism de la Chişinău","În premieră, pe data de 7 aprilie, Asociaţia Litoral Delta Dunării“ va susţine o prezentare a frumuseţilor de pe litoralul românesc şi din Delta Dunării, la Chişinău, la Hotelul  Jolly Alon.",Constanţa,04-06-16,http://adevarul.ro/locale/constanta/litoralul-romanesc-delta-dunarii-promovate-targul-turism-chisinau-1_5704e8945ab6550cb8ad2b7c/index.html,Adevarul
,,"Marinari români şi canadieni se vor antrena în cadrul unor exerciţii comune, în Marea Neagră","Fregata canadiană „HMCS Fredericton”, care face parte din Gruparea Navală Permanentă NATO din Marea Mediterană (SNMG-2), va face o escală în Portul Constanţa, în perioada 8-10 aprilie.",Constanţa,04-07-16,http://adevarul.ro/locale/constanta/marinari-romani-canadieni-vor-antrena-cadrul-exercitii-comune-marea-neagra-1_57066e7e5ab6550cb8bbd99c/index.html,Adevarul
,,Cum şi-a jefuit un preot din Ialomiţa propria biserică. Metodele interlope la care a recurs preotul Ionuţ,"Un preot din Ialomiţa a fos trimis în judecată la Urziceni, după ce a făcut mai multe tranzacţii ilegale cu terenurile din patrimoniul bisericii în care slujea. Ancheta a început în 2012, iar în prezent duhovnicul a fost caterisit.",Slobozia,04-08-16,http://adevarul.ro/locale/slobozia/cum-si-a-jefuit-preot-ialomita-propria-biserica-metodele-interlope-recurs-preotul-ionut-1_5707be8f5ab6550cb8c3717d/index.html,Adevarul
,,Începe curăţenia de primăvară în oraş. Constănţenii sunt rugaţi să participe la acţiunea de ecologizare,"Campania de curăţenie a oraşului, intitulată „Curăţăm Constanţa Noastră”, demarată în toamna anului trecut, continuă în aceste zile.",Constanţa,04-06-16,http://adevarul.ro/locale/constanta/Incepe-curatenia-primavara-oras-constantenii-rugati-participe-actiunea-ecologizare-1_5704ebbf5ab6550cb8ad515b/index.html,Adevarul
,,"Bancuri cu personaje din poveşti. Zmeul, după ce Făt Frumos aruncă spre el cu o pilă de unghii: „În fond, ce am eu cu băiatul ăsta?“",Personajele din poveştile copilăriei au devenit subiect de bancuri. Cele mai savuroase glume s-au făcut pe seama Scufiţei Roşii şi a Albei ca Zăpada.,Slobozia,04-03-16,http://adevarul.ro/locale/slobozia/bancuri-personaje-povesti-zmeul-fat-frumos-arunca-pila-unghii-In-fond-baiatul-astat-1_56ff65f95ab6550cb87cf382/index.html,Adevarul
,,"Proprietăţile miraculoase ale oţetului de mere, panaceul universal. Te scapă de mătreaţă, combate acneea, cicatrizează rănile","Oţetul de mere şi-a găsit de-a lungul timpului o serie de întrebuinţări datorită conţinutului ridicat de aminoacizi esenţiali şi vitamine. Dincolo de utilizările tradiţionale, oţetul a devenit şi un remediu pentru frumuseţe.",Râmnicu Vâlcea,04-09-16,http://adevarul.ro/locale/ramnicu-valcea/proprietatile-miraculoase-otetului-mere-panaceul-universal-scapa-matreata-combate-acneea-cocatrizeaza-ranile-1_5707b4da5ab6550cb8c3341a/index.html,Adevarul
,,"Păcatele lui Mircea Albulescu - maestru pe scenă, sursă a Securităţii cu nume conspirativ „Manole“: îşi făcea să râdă „victimele“ pentru a le trage de limbă","Marele actor Mircea Albulescu, care a murit vineri dimineaţa la vârsta de 81 de ani, a fost obligat să semneze angajament cu fosta Securitate, având numele conspirativ „Manole“.",Constanţa,04-08-16,http://adevarul.ro/locale/constanta/pacatele-mircea-albulescu-maestru-scena-turnator-securitate-nume-conspirativ-manole-isi-facea-rada-----victimele-trage-limba-1_570773175ab6550cb8c16b15/index.html,Adevarul
